dataset,idx,variant_id,transform,target,validation_note,semantic_decision,syntax_risk,audit_rationale,changed,line_count,char_count,code_hash
diversevul,diversevul-edb251a7ef1602d20a5afcbf23f24afb163de63b-1845,diversevul-edb251a7ef1602d20a5afcbf23f24afb163de63b-1845__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,6,118,79bdd54c464f
diversevul,diversevul-7bced397510ab569d31de4c70b39e13355046387-3226,diversevul-7bced397510ab569d31de4c70b39e13355046387-3226__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,26,945,90cdd451bd39
diversevul,diversevul-554b56687a19300a75ec24184746b5512580c819-1110,diversevul-554b56687a19300a75ec24184746b5512580c819-1110__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,37,1594,8d4874672761
diversevul,diversevul-e1caf6fb74981da62039846931ebdffed71309d1-3127,diversevul-e1caf6fb74981da62039846931ebdffed71309d1-3127__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,8,254,23ae7d0a00b2
diversevul,diversevul-da37ec8582266983d0ec4b7550ec907401ec441e-4053,diversevul-da37ec8582266983d0ec4b7550ec907401ec441e-4053__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,62,2706,fa88d879d3b1
diversevul,diversevul-245608911698adb3472803856019bdd5670b6614-1426,diversevul-245608911698adb3472803856019bdd5670b6614-1426__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,68,2242,ffe54faa3712
diversevul,diversevul-9eda4b36a8695e4a0cd27bea28b9c173c68a01ec-326,diversevul-9eda4b36a8695e4a0cd27bea28b9c173c68a01ec-326__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,679,23448,db8a21e167ea
diversevul,diversevul-293d9d3f7565f01a9dc40b53259886832eaa2ace-2664,diversevul-293d9d3f7565f01a9dc40b53259886832eaa2ace-2664__identifier_renaming,identifier_renaming,1,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,58,1288,8012522d0443
diversevul,diversevul-30c731b487190c02afff3f036736a392eb60cd9a-335,diversevul-30c731b487190c02afff3f036736a392eb60cd9a-335__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,12,287,58c5341f4673
diversevul,diversevul-29d6455178a09e1dc340380c582b13356227e8df-1077,diversevul-29d6455178a09e1dc340380c582b13356227e8df-1077__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,12,428,c00b5f68ec32
diversevul,diversevul-39675f7a7c7e7702f7d5341f1e0d01db746543a0-1733,diversevul-39675f7a7c7e7702f7d5341f1e0d01db746543a0-1733__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,21,540,985daaba05c9
diversevul,diversevul-963c7df3e0c5266efff260d0dff757dfe03d3632-1947,diversevul-963c7df3e0c5266efff260d0dff757dfe03d3632-1947__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,39,702,8a438e46d938
diversevul,diversevul-863d31ae775d56b785dc5b0105b6d251515d81d5-1781,diversevul-863d31ae775d56b785dc5b0105b6d251515d81d5-1781__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,8,141,55d9b933cda3
diversevul,diversevul-1cb3db1cf383a3c7dbda1aa0ce748b0958759947-3412,diversevul-1cb3db1cf383a3c7dbda1aa0ce748b0958759947-3412__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,10,247,c5e996edbb41
diversevul,diversevul-51093254bf879bc9ce96590400a87897c7498463-3950,diversevul-51093254bf879bc9ce96590400a87897c7498463-3950__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,27,577,00bfe6313438
diversevul,diversevul-c9b92530a723ac5ef8e352885a1862b18f31b2f5-3148,diversevul-c9b92530a723ac5ef8e352885a1862b18f31b2f5-3148__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,7,254,324a7f12d345
diversevul,diversevul-518ee3722a99d7f7d890db82a20bd81c1c0327fb-3482,diversevul-518ee3722a99d7f7d890db82a20bd81c1c0327fb-3482__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,4,153,8131eea501fa
diversevul,diversevul-c953baa084607dd1d84c3bfcce3cf6a87c3e6e05-3558,diversevul-c953baa084607dd1d84c3bfcce3cf6a87c3e6e05-3558__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,62,2447,394b6d623807
diversevul,diversevul-5f5bc6b1e2d5a6f827bc860ef2dc5b6f365d1339-4763,diversevul-5f5bc6b1e2d5a6f827bc860ef2dc5b6f365d1339-4763__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,33,988,3c10c697305e
diversevul,diversevul-5674b0057ff2903d43eaff802017eddf37c360f8-2196,diversevul-5674b0057ff2903d43eaff802017eddf37c360f8-2196__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,21,752,6755ee508671
diversevul,diversevul-4905ef1130feb26c3150b28b97e4a96752e0d399-1371,diversevul-4905ef1130feb26c3150b28b97e4a96752e0d399-1371__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,19,534,a48cff3e35a8
diversevul,diversevul-b7a0650e061b5418ab4a8f72c6e4b00317aff623-3321,diversevul-b7a0650e061b5418ab4a8f72c6e4b00317aff623-3321__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,32,976,e0c7df164382
diversevul,diversevul-fac8e0f579695a3ecbc4d3cac369139d7f819971-3757,diversevul-fac8e0f579695a3ecbc4d3cac369139d7f819971-3757__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,46,1095,7198163acece
diversevul,diversevul-aecd0ada163a4d6c769cec178955d5f3e9316f2f-666,diversevul-aecd0ada163a4d6c769cec178955d5f3e9316f2f-666__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,48,1541,9e437b11c2a3
diversevul,diversevul-4f9fdc709c4861c390cd84e2ed1fd878b3442e28-1346,diversevul-4f9fdc709c4861c390cd84e2ed1fd878b3442e28-1346__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,49,1448,28eda6d316b7
diversevul,diversevul-fdb9c9c03508990e4583046b590c30d958f272da-3660,diversevul-fdb9c9c03508990e4583046b590c30d958f272da-3660__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,21,638,91bce25a61e3
diversevul,diversevul-f8be156be163a052a067306417cd0ff679068c97-489,diversevul-f8be156be163a052a067306417cd0ff679068c97-489__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,70,1895,14f632b3f124
diversevul,diversevul-e79ef306afe332faf22e9b442a2c6b59cb175573-4708,diversevul-e79ef306afe332faf22e9b442a2c6b59cb175573-4708__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,33,841,bdf87a7deaaa
diversevul,diversevul-3c18c43b6a3f753f0dfff99610d46ad46b8bfac4-40,diversevul-3c18c43b6a3f753f0dfff99610d46ad46b8bfac4-40__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,91,3092,3559e6e9824f
diversevul,diversevul-bb057498f7457e8b2eba98332a3bad434de4cf12-1791,diversevul-bb057498f7457e8b2eba98332a3bad434de4cf12-1791__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,20,651,ad5163da6eed
diversevul,diversevul-21d8699ed6c517b45e1613e20231cd8eba894985-4417,diversevul-21d8699ed6c517b45e1613e20231cd8eba894985-4417__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,5,218,3e081850d0fc
diversevul,diversevul-28bdae3d113ef479c1660a581ef720cdc33bf466-4121,diversevul-28bdae3d113ef479c1660a581ef720cdc33bf466-4121__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,14,304,52d24fb5993e
diversevul,diversevul-2d5516cbb9daf7d0e342a2e3b0fc6f8c39a81205-576,diversevul-2d5516cbb9daf7d0e342a2e3b0fc6f8c39a81205-576__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,6,204,42e85e8f1be3
diversevul,diversevul-08c7ab404f69d9c4ca6ca7a9cf7eec74c804f917-3857,diversevul-08c7ab404f69d9c4ca6ca7a9cf7eec74c804f917-3857__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,9,264,3b2be1f2f64e
diversevul,diversevul-fdf5af0daf8019cec2396cdef8fb042d80fe71fa-1375,diversevul-fdf5af0daf8019cec2396cdef8fb042d80fe71fa-1375__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,13,364,30a98f3f0424
diversevul,diversevul-f69567cbe26d09eac9d387c0be0fc32c65a83ada-4112,diversevul-f69567cbe26d09eac9d387c0be0fc32c65a83ada-4112__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,18,403,e4646c895f40
diversevul,diversevul-2617f3ef888e103324a28811886b99ed0a56346d-4070,diversevul-2617f3ef888e103324a28811886b99ed0a56346d-4070__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,54,1547,0f2eaec23e84
